,name,address,budget,genre
3170,ロイヤルパークホテル オールデイダイニング ハーモニー,東京都港区東新橋１－６－３ザ　ロイヤルパークホテル　アイコニック東京汐留２４Ｆ,B005,G006
3171,ALL DAY HOME 茗荷谷店,東京都文京区大塚３-35-1,,G003
3172,ALL DAY HOME オールデイホーム 武蔵小山店,東京都品川区小山２-6-17 MAC 武蔵小山コート1階,B001,G014
3173,オールドインペリアルバー,東京都千代田区内幸町１‐１‐１　帝国ホテル東京 本館中２Ｆ,B003,G012
3174,OLD CROW BAR オールドクロウバー,東京都町田市原町田６-27-16　ヴァレーシャス2Ｆ,B003,G012
3175,老上海,東京都台東区花川戸２-16-1,B003,G007
3176,オールドステーション THE OLD STATION 東京店,東京都千代田区丸の内1-9-1東京駅八重洲北口2F 北町ダイニング,B003,G002
3177,オールドデリー 芝公園店,東京都港区芝公園２-9-3港ビル1F,B002,G009
3178,OLD NEW DINER オールドニューダイナー,東京都立川市錦町１-8-5 イーグル立川1F,B003,G002
3179,オールドヒッコリー 町田境川店,東京都町田市木曽西１-2-32,B002,G006
3180,Old Manhattan オールド マンハッタン 池袋東武スパイス,東京都豊島区西池袋１-1-25　東武百貨店11F,B003,G005
3181,オーレオーレ,東京都千代田区神田神保町１-4 クロサワビルB1,B002,G010
3182,オーロラキッチン,東京都墨田区京島３-62-2-1F,,G014
3183,韓国料理 オアシス,東京都江戸川区西葛西６-５-１７,B002,G017
3184,OASIS CAFE オアシスカフェ,東京都葛飾区亀有３ －３３－３,B010,G014
3185,オアシス バー OASIS BAR 人形町店,東京都中央区日本橋人形町２－２－４　藤井ビル２Ｆ、３F,B002,G002
3186,美味しいお肉の店 やまの,東京都千代田区神田佐久間町１丁目-２１ ２F,B004,G008
3187,おいしい たこ焼き酒場 はてな?,東京都葛飾区西亀有１-33-5,B003,G001
3188,オイスタ 新宿,東京都新宿区歌舞伎町１-13-7 コマビル101,B003,G002
3189,オイスター&珍味 BAR 不夜城,東京都新宿区歌舞伎町１-3-10 思い出の抜け道ビル２F,B002,G001
3190,REGAL 小石川,東京都文京区小石川１-15-12　中銀小石川マンシオン102,B008,G006
3191,ペスカデリア PESCADERIA,東京都港区赤坂３-5-2　サンヨー赤坂ビル1F,B004,G006
3192,Oyster酒場Slow+,東京都杉並区西荻南３-11-11 オジマビル２F,B002,G001
3193,オイスターテーブル Oyster Table 上野さくらテラス店,東京都台東区上野公園1-54　上野の森　さくらテラス3階,B003,G002
3194,オイスターテーブル 銀座コリドー店,東京都中央区銀座７－２　銀座コリドー108,B008,G006
3195,ジャックポット JACK POT 品川,東京都港区港南２－１６－３　品川グランドセントラルビルＢ１(品川インターシティー向かい中庭沿い),B003,G006
3196,ジャックポット JACK POT 下北沢,東京都世田谷区北沢２－２－４,B008,G006
3197,ジャックポット JACK POT 新宿,東京都新宿区新宿３-12-2 安室ビル1F,B008,G002
3198,Oyster Bar ジャックポット JACK POT 丸の内,東京都千代田区丸の内２－３－１　三菱商事ビルＢ１Ｆ,B008,G006
3199,オイスターバー ダブリュー Oysterbar W,東京都八王子市明神町４-10-17　1F,B008,G002
3200,Oyster bar&Steak house TOMMY CLUB,東京都台東区上野４-4-5 上野C-road Bldg11F,B008,G005
3201,オイスターバー&ワイン ブロン Oysterbar&Wine BELON,東京都渋谷区道玄坂１－１７－２　 第２野々ビル１Ｆ,B004,G006
3202,オイスターバー築地三代,東京都新宿区西新宿１-2-7,B002,G001
3203,オイスターバル 吉祥寺スパイラル,東京都武蔵野市吉祥寺本町２-14-13,B008,G006
3204,オイスターマーケット牡蠣市場 とうきょうスカイツリー駅前店,東京都墨田区業平２-19-4,B002,G001
3205,オイスターマンズ,"東京都江東区富岡１-２４-６,１F-２F",B003,G001
3206,OYSTER LOVERS オイスターラバーズ,東京都武蔵野市吉祥寺南町１-9-9 吉祥寺じぞうビル 1F,B003,G002
3207,おいで家,東京都北区滝野川７‐８‐１０,B001,G001
3208,居酒屋 おいどん,東京都新宿区西新宿７丁目9の15　ダイカンプラザビジネス清田ビル２Ｆ,B002,G001
3209,古民家 郷土料理居酒屋 おいどん 西新宿店,東京都新宿区西新宿５‐１０‐１３ ,B003,G001
3210,おいどん 不動前店,東京都品川区西五反田４‐30-9 B1F,B003,G001
3211,oimo lab.,東京都江東区平野３-8-16 Kiyosumi Park Terrace101,,G014
3212,花魁 おいらん oiran,東京都渋谷区道玄坂２-22-6,B001,G002
3213,オイルしゃぶしゃぶ 和達 渋谷宇田川町店,東京都渋谷区宇田川町11-2 宇田川柳光ビル3F,B003,G001
3214,オイル ハーブ ワイン 肉 びすとろMASA 大門 浜松町店,東京都港区芝大門２‐１‐１　第２境野ビル２F,B004,G001
3215,桜花 おうか 蒲田東口店,東京都大田区蒲田５-８-９リバーサイド蒲田３・４F,B002,G001
3216,王記餃子房,東京都新宿区高田馬場３－37－4 中村ビル1F,B001,G007
3217,泓源驚安酒場,東京都足立区綾瀬１-33-7,B001,G001
3218,黄金の華,東京都江東区亀戸５丁目１ー１アトレ亀戸店6階,B002,G007
3219,黄金比例,東京都葛飾区新小岩１-52-1,,G014
3220,黄金屋 町田駅前店,東京都町田市原町田６-10-10 第35東京ビル3F-B,B002,G001
3221,王様とストロベリー 武蔵小山,東京都品川区小山３-24-3,B001,G014
3222,王様のポケット,東京都品川区南品川２-7-18南品川二１F,B003,G002
3223,和奏酒 集っこ,東京都北区王子１-22-16　マキヤファーストビル５階,B003,G001
3224,銀座 おうち,東京都中央区銀座６-３-１２数寄屋ビル１F,B005,G004
3225,おうち居酒屋 よってこ,東京都府中市本町２丁目20-73 2F,B002,G001
3226,おうちごはん いずみや,東京都荒川区西尾久６丁目ー３０ー９,B002,G001
3227,おうちだいにんぐ彩希,東京都文京区大塚４-22-3,B003,G001
3228,おうちバル ふぁみきち 吉祥寺店,東京都武蔵野市吉祥寺本町１-38-4,B003,G003
3229,おうち料理 ICHIE,東京都世田谷区太子堂１-12-29 ダイアパレス三軒茶屋 102,B003,G004
3230,おうどん とろとろ房 渋谷店,東京都渋谷区渋谷３-6-20 第5矢木ビル 1F,B001,G001
3231,王豚足家 おうとんそくや,東京都品川区西五反田１－４－２,B002,G001
3232,欧風カリーM,東京都千代田区神田和泉町1-7-13,B001,G005
3233,欧風カレー ガヴィアル コレド室町2号店,東京都中央区日本橋室町１－５－５ コレド室町2 B1F,B011,G005
3234,ガヴィアル 神保町店,東京都千代田区神田神保町１－９ 稲垣ビル 2Ｆ,B011,G005
3235,欧風カレー&シチュー やなぎ家,東京都台東区浅草１-39-1,B002,G005
3236,欧風カレー ボンディ 神保町本店,東京都千代田区神田神保町２‐３　神田古書センター２Ｆ,B001,G005
3237,王府餃子,東京都葛飾区新小岩１-48-9,B001,G007
3238,欧風料理 すいせん,東京都文京区湯島３－３３－２,B008,G003
3239,王府家宴,東京都大田区大森北１丁目35-9,B002,G001
3240,立川 青海,東京都立川市錦町１‐１０‐２３　光洋ビル１Ｆ,B008,G001
3241,近江うし焼肉 にくTATSU 銀座店,東京都中央区銀座５丁目7番6号  i livビル15階,B005,G008
3242,近江牛岡喜 日本橋店,東京都中央区日本橋１-4-1　4F,B008,G002
3243,近江牛ダイニング いやさか,東京都品川区西品川３-7-1,B008,G008
3244,近江牛の肉餃子 包王 池袋店,東京都豊島区東池袋３-1-3 サンシャインシティ ワールドインポートマート2F ナンジャ餃子スタジアム,,G007
3245,近江 源助,東京都立川市曙町２-3-1 立川パールインビル3F,B004,G004
3246,近江熟成醤油ラーメン 十二分屋 蒲田店,東京都大田区西蒲田７－６－９　高橋ビル,B010,G013
3247,桜蓮,東京都港区新橋４-14-6 第二西欧ビル2階,B003,G001
3248,櫻和,東京都世田谷区代沢５-18-1,B002,G004
3249,おおーい北海道 別海町酒場 新大手町ビル店,東京都千代田区大手町２-２-１　新大手町ビルＢ１,B003,G001
3250,おおーい北海道 長万部酒場 銀座店,東京都中央区銀座３－７－１２ 王子不動産　銀座ビル地下１階,B003,G001
3251,大分からあげ 弥栄,東京都世田谷区松原５-3-15,B001,G015
3252,大分からあげと鉄板焼 新橋応援団 勝男,東京都港区新橋４－１４－１,B002,G001
3253,ジョニーのからあげ 池袋店,東京都豊島区西池袋３-25-8,B002,G001
3254,大分中津名物 から揚げ 山起,東京都世田谷区桜３-25-3,B001,G003
3255,大分名物とり天処 つよし,東京都品川区旗の台３‐１２‐２,B002,G001
3256,大井ビーフ苑,東京都品川区東大井５-7-10,B008,G008
3257,大井町 味の磯平,東京都品川区大井１‐1‐16　オーイ飲食街 B1F,B002,G001
3258,大井町 銭場精肉店,東京都品川区東大井５-14-19 ISOLA大井町２F,B008,G008
3259,ひもの屋 大井町,東京都品川区東大井５丁目４－１２,B002,G001
3260,大井三ツ又 吉田家,東京都品川区大井３-6-7,B008,G004
3261,大江戸 南青山店,東京都港区南青山２-14-22,B004,G004
3262,大江戸寿司,東京都中野区本町５‐４０‐５,B003,G004
3263,大江戸ホルモン 明大前店,東京都世田谷区松原2丁目39-12,B003,G008
3264,三九厨房 赤坂2号店,東京都港区赤坂３-11-8　コンチネンタルアパートメント　アカサカ2F,B002,G001
3265,三九厨房 4号店 池袋東口店,東京都豊島区東池袋１ 13-11 近代ビル3Ｆ,B002,G001
3266,オーガニック 鮨 大内,東京都渋谷区渋谷２‐８‐４佐野ビル１Ｆ,B005,G004
3267,大かまど飯 寅福 東武池袋店 スパイス,東京都豊島区西池袋１－１－２５　東武百貨店13F,B003,G004
3268,大菊寿司,東京都目黒区中根２－1－11,B008,G004
3269,大木戸矢部 花園町店,東京都新宿区新宿１-35-8明石ビル1Ｆ,B006,G004
3270,大木屋 匠,東京都中央区日本橋室町２－3－1　COREDO 室町2　2F,B004,G016
3271,Okubo Cafe&Bar,東京都新宿区百人町１‐14‐7 ozasa1F,B002,G002
3272,おおくら,東京都中野区本町４‐30‐26　第２藤尾ビルＢ１Ｆ,B002,G001
3273,レストラン 洋食屋 大越,東京都港区東麻布３‐４‐１７,B001,G005
3274,大阪王将 岩本町店,東京都千代田区神田須田町２-11-3,B001,G007
3275,大阪王将 青梅店,東京都青梅市新町９－２０５４－２,B001,G007
3276,大阪王将 東高円寺店,東京都杉並区高円寺南１-6-3,B001,G007
3277,大阪王将 五反田店,東京都品川区東五反田２-3-3　東五反田AMビル1F,B011,G007
3278,大阪王将 府中店,東京都府中市宮西町２-8-3 野口ビル１F,B011,G007
3279,大阪お好み焼き ともくん家 赤坂見附店,東京都港区赤坂３-16-5 SKR AKASAKA3F ,B003,G016
3280,大阪お好み焼きともくん家 新橋本店,東京都港区新橋３-3-3 新橋パイオニアビル2F,B003,G016
3281,OSAKA きっちん。虎ノ門店,東京都港区虎ノ門３-4-7 虎ノ門36森ビル B1F,B004,G016
3282,OSAKAきっちん。 東急プラザ渋谷店,東京都渋谷区道玄坂１-2-3渋谷東急プラザ6F,B004,G016
3283,友ちゃん 阿佐ヶ谷,東京都杉並区阿佐谷南３-37-5,B003,G008
3284,大坂鉄板焼 銀座 鉄十,東京都中央区銀座５丁目2－1　東急プラザ11階,B004,G005
3285,北新地 鳥屋 渋谷道玄坂,東京都渋谷区道玄坂１－１０－７　五島育英会ビル１Ｆ,B003,G001
3286,大阪家,東京都新宿区歌舞伎町１-17-12　浅川ビル　B1F,B002,G016
3287,大阪や,東京都台東区竜泉１-29-4 永田ビル,B002,G016
3288,大阪やき三太,東京都葛飾区東金町１-21-15,B010,G016
3289,大阪やき三太 十条店,東京都北区上十条２－８－１１,B010,G015
3290,大阪やき三太 北千住店,東京都足立区千住３-49,,G016
3291,大阪焼肉 ホルモン ふたご 市ヶ谷店,東京都千代田区九段南４-6-7,B002,G008
3292,大阪焼肉 ホルモン ふたご 大塚店,東京都豊島区北大塚２-7-7,B008,G008
3293,大阪焼肉 ホルモン ふたご 青物横丁店,東京都品川区東品川３-24-20東品川シーサイドコート１階,B004,G008
3294,大阪焼肉 ホルモン ふたご 赤坂店,東京都港区赤坂３-18-9 八百菊ビル1階,B004,G008
3295,大阪焼肉 ホルモン ふたご 麻布十番店,東京都港区麻布十番１－５－１９ 松山ビル２Ｆ,B004,G008
3296,大阪焼肉 ホルモン ふたご 綾瀬店,東京都足立区綾瀬４-6-10　,B004,G008
3297,大阪焼肉 ホルモン ふたご 池袋店,東京都豊島区西池袋１-25-3 次郎長ビル 1-2階,B008,G008
3298,大阪焼肉 ホルモン ふたご 池袋東口店,東京都豊島区東池袋１丁目2番5号　東輝ビル1F,B004,G008
3299,大阪焼肉 ホルモン ふたご 上野店,東京都台東区上野２-8-7 神谷ビル１・２F,B004,G008
3300,大阪焼肉 ホルモン ふたご 恵比寿店,東京都渋谷区恵比寿西１-8-10　木村ビル１階,B008,G008
3301,大阪焼肉 ホルモン ふたご 大森店,東京都大田区大森北１-2-1 THE CENTRAL OMOR1 2階,B004,G008
3302,大阪焼肉 ホルモン ふたご 荻窪店,東京都杉並区上荻１-4-5 村上ビル 1階,B004,G008
3303,大阪焼肉 ホルモン ふたご 神田店,東京都千代田区鍛冶町２-７－１１ 第一長谷川ビル１Ｆ,B004,G008
3304,大阪焼肉 ホルモン ふたご 神田南口店,東京都千代田区鍛冶町１丁目6-2 林ビル1F,B004,G008
3305,大阪焼肉 ホルモン ふたご 北千住店,東京都足立区千住２-48-2 染谷ビル１F,B004,G008
3306,大阪焼肉 ホルモン ふたご 銀座店,東京都中央区銀座７-3-13　ニューギンザビル1号館２F,B004,G008
3307,大阪焼肉 ホルモン ふたご 五反田東口店,東京都品川区東五反田１-11-9 五洋ビル 1F,B004,G008
3308,大阪焼肉 ホルモン ふたご 五反田本店,東京都品川区西五反田１-25-1 KANOビル1F,B004,G008
3309,大阪焼肉 ホルモン ふたご 笹塚店,東京都渋谷区笹塚１-56-5TKビル1F,B004,G008
3310,大阪焼肉 ホルモン ふたご 三軒茶屋店,東京都世田谷区三軒茶屋１-36-6　ラビ三軒茶屋1F,B004,G008
3311,大阪焼肉 ホルモン ふたご 渋谷センター街店,東京都渋谷区宇田川町２９-2　渋谷センター街 マイアミビル2F,B008,G008
3312,大阪焼肉 ホルモン ふたご 渋谷道玄坂店,東京都渋谷区道玄坂１－19－10　Ｊ１－ビル１Ｆ,B004,G008
3313,大阪焼肉 ホルモン ふたご 渋谷南口店,東京都渋谷区道玄坂１-11-3 フォースワンビル2F,B004,G008
3314,大阪焼肉 ホルモン ふたご 下北沢店,東京都世田谷区北沢２-31-2　大久ビル1F,B004,G008
3315,大阪焼肉 ホルモン ふたご 新宿西口店,東京都新宿区西新宿１‐14‐5 浅田ビル2Ｆ,B008,G008
3316,大阪焼肉 ホルモン ふたご 新橋別館,東京都港区新橋３-16-18,B008,G008
3317,大阪焼肉 ホルモン ふたご 新橋本館,東京都港区新橋４-19-11,B004,G008
3318,大阪焼肉 ホルモン ふたご 水道橋店,東京都千代田区西神田１-3-6　石川ビル1Ｆ,B008,G008
3319,大阪焼肉 ホルモン ふたご 大門店,東京都港区芝大門２-3-6 大門アーバニスト102,B008,G008
3320,大阪焼肉 ホルモン ふたご 田町店,東京都港区芝５-12-9,B008,G008
3321,大阪焼肉 ホルモン ふたご 中野店,東京都中野区中野５-65-6　山和ビル 3-2F,B004,G008
